x	psi1	psi2	psi3	rho1	rho2	rho3
17.8711	4.37694e-12	0.0668409	0.198404	0.144495	0.0730008	0.00767546
17.8955	4.37694e-12	0.068862	0.199028	0.142257	0.0709817	0.007262
17.9199	4.37694e-12	0.0708464	0.19962	0.140004	0.0689995	0.00687033
17.9443	4.37694e-12	0.0727943	0.20018	0.137738	0.0670538	0.00649929
17.9688	4.37694e-12	0.0747058	0.200711	0.13546	0.0651445	0.00614783
17.9932	4.37694e-12	0.0765812	0.201214	0.13317	0.0632713	0.00581492
18.0176	4.37694e-12	0.0784207	0.20169	0.13087	0.061434	0.0054996
18.042	4.37694e-12	0.0802246	0.202141	0.128561	0.0596324	0.00520094
18.0664	4.37694e-12	0.0819931	0.202568	0.126244	0.0578662	0.00491807
18.0908	4.37694e-12	0.0837266	0.202973	0.123919	0.0561351	0.00465016
18.1152	4.37694e-12	0.0854253	0.203356	0.121587	0.0544388	0.00439644
18.1396	4.37694e-12	0.0870895	0.203719	0.119251	0.052777	0.00415615
18.1641	4.37694e-12	0.0887195	0.204063	0.11691	0.0511492	0.00392859
18.1885	4.37694e-12	0.0903158	0.204389	0.114565	0.0495553	0.0037131
18.2129	4.37694e-12	0.0918786	0.204697	0.112219	0.0479949	0.00350903
18.2373	4.37694e-12	0.0934084	0.204989	0.109871	0.0464675	0.00331579
18.2617	4.37694e-12	0.0949054	0.205265	0.107523	0.0449728	0.0031328
18.2861	4.37694e-12	0.0963701	0.205527	0.105175	0.0435105	0.00295953
18.3105	4.37694e-12	0.0978028	0.205775	0.102829	0.0420802	0.00279547
18.335	4.37694e-12	0.099204	0.206009	0.100487	0.0406814	0.00264012
18.3594	4.37694e-12	0.100574	0.206232	0.0981478	0.0393137	0.00249303
18.3838	4.37694e-12	0.101913	0.206442	0.095814	0.0379769	0.00235375
18.4082	4.37694e-12	0.103222	0.206641	0.0934861	0.0366704	0.00222189
18.4326	4.37694e-12	0.104501	0.20683	0.0911653	0.0353939	0.00209705
18.457	4.37694e-12	0.10575	0.207008	0.0888526	0.0341469	0.00197885
18.4814	4.37694e-12	0.10697	0.207177	0.086549	0.0329292	0.00186694
18.5059	4.37694e-12	0.108161	0.207338	0.0842557	0.0317401	0.001761
18.5303	4.37694e-12	0.109324	0.207489	0.0819736	0.0305795	0.00166071
18.5547	4.37694e-12	0.110459	0.207633	0.0797039	0.0294467	0.00156576
18.5791	4.37694e-12	0.111566	0.207768	0.0774474	0.0283415	0.00147588
18.6035	4.37694e-12	0.112646	0.207897	0.0752054	0.0272634	0.00139079
18.6279	4.37694e-12	0.1137	0.208019	0.0729788	0.0262121	0.00131025
18.6523	4.37694e-12	0.114727	0.208134	0.0707686	0.0251871	0.00123401
18.6768	4.37694e-12	0.115728	0.208243	0.0685759	0.024188	0.00116184
18.7012	4.37694e-12	0.116703	0.208346	0.0664017	0.0232145	0.00109354
18.7256	4.37694e-12	0.117654	0.208444	0.064247	0.0222661	0.00102889
18.75	4.37694e-12	0.118579	0.208536	0.0621129	0.0213425	0.000967704
18.7744	4.37694e-12	0.11948	0.208624	0.0600002	0.0204432	0.000909798
18.7988	4.37694e-12	0.120357	0.208706	0.05791	0.019568	0.000854999
18.8232	4.37694e-12	0.121211	0.208785	0.0558433	0.0187165	0.000803142
18.8477	4.37694e-12	0.122041	0.208859	0.053801	0.0178882	0.000754073
18.8721	4.37694e-12	0.122848	0.208929	0.0517842	0.0170828	0.000707644
18.8965	4.37694e-12	0.123633	0.208995	0.0497937	0.0163	0.000663717
18.9209	4.37694e-12	0.124395	0.209058	0.0478306	0.0155394	0.000622161
18.9453	4.37694e-12	0.125135	0.209118	0.0458956	0.0148006	0.00058285
18.9697	4.37694e-12	0.125854	0.209174	0.0439899	0.0140834	0.000545667
18.9941	4.37694e-12	0.126552	0.209227	0.0421142	0.0133874	0.0005105
19.0186	4.37694e-12	0.127228	0.209277	0.0402694	0.0127123	0.000477245
19.043	4.37694e-12	0.127884	0.209325	0.0384565	0.0120577	0.000445801
19.0674	4.37694e-12	0.12852	0.20937	0.0366763	0.0114234	0.000416075
19.0918	4.37694e-12	0.129136	0.209412	0.0349296	0.010809	0.000387976
19.1162	4.37694e-12	0.129732	0.209452	0.0332173	0.0102142	0.000361421
19.1406	4.37694e-12	0.130309	0.20949	0.0315402	0.00963888	0.000336331
19.165	4.37694e-12	0.130866	0.209526	0.0298992	0.00908259	0.000312629
19.1895	4.37694e-12	0.131405	0.20956	0.0282949	0.0085451	0.000290245
19.2139	4.37694e-12	0.131925	0.209592	0.0267282	0.00802614	0.000269112
19.2383	4.37694e-12	0.132427	0.209622	0.0251998	0.00752547	0.000249166
19.2627	4.37694e-12	0.132911	0.20965	0.0237105	0.00704281	0.000230347
19.2871	4.37694e-12	0.133377	0.209677	0.022261	0.00657793	0.000212599
19.3115	4.37694e-12	0.133825	0.209702	0.020852	0.0061306	0.000195869
19.3359	4.37694e-12	0.134256	0.209726	0.0194841	0.00570058	0.000180106
19.3604	4.37694e-12	0.13467	0.209749	0.0181581	0.00528764	0.000165264
19.3848	4.37694e-12	0.135067	0.20977	0.0168745	0.00489158	0.000151296
19.4092	4.37694e-12	0.135447	0.20979	0.015634	0.00451219	0.000138163
19.4336	4.37694e-12	0.135811	0.209808	0.0144372	0.00414927	0.000125823
19.458	4.37694e-12	0.136159	0.209826	0.0132847	0.00380263	0.000114241
19.4824	4.37694e-12	0.13649	0.209842	0.012177	0.00347209	0.00010338
19.5068	4.37694e-12	0.136805	0.209858	0.0111147	0.00315746	9.32098e-05
19.5312	4.37694e-12	0.137105	0.209872	0.0100983	0.00285859	8.36984e-05
19.5557	4.37694e-12	0.137389	0.209885	0.00912822	0.00257531	7.48175e-05
19.5801	4.37694e-12	0.137657	0.209898	0.00820504	0.00230746	6.65405e-05
19.6045	4.37694e-12	0.137911	0.20991	0.00732918	0.00205492	5.88425e-05
19.6289	4.37694e-12	0.138148	0.20992	0.00650104	0.00181753	5.17003e-05
19.6533	4.37694e-12	0.138371	0.20993	0.00572105	0.00159518	4.50926e-05
19.6777	4.37694e-12	0.138579	0.209939	0.00498959	0.00138774	3.89995e-05
19.7021	4.37694e-12	0.138772	0.209948	0.00430699	0.00119509	3.34026e-05
19.7266	4.37694e-12	0.138951	0.209956	0.00367362	0.00101713	2.82852e-05
19.751	4.37694e-12	0.139115	0.209963	0.00308976	0.000853771	2.36319e-05
19.7754	4.37694e-12	0.139264	0.209969	0.00255572	0.000704915	1.94286e-05
19.7998	4.37694e-12	0.139399	0.209975	0.00207174	0.000570483	1.56629e-05
19.8242	4.37694e-12	0.139519	0.20998	0.00163807	0.000450399	1.23232e-05
19.8486	4.37694e-12	0.139625	0.209984	0.00125491	0.000344599	9.39971e-06
19.873	4.37694e-12	0.139717	0.209988	0.000922468	0.000253023	6.88352e-06
19.8975	4.37694e-12	0.139795	0.209991	0.000640891	0.000175621	4.7671e-06
19.9219	4.37694e-12	0.139859	0.209994	0.000410321	0.000112351	3.04408e-06
19.9463	4.37694e-12	0.139909	0.209996	0.000230872	6.31771e-05	1.7093e-06
19.9707	4.37694e-12	0.139946	0.209997	0.000102631	2.80723e-05	7.58743e-07
19.9951	4.37694e-12	0.139971	0.209998	2.56611e-05	7.01717e-06	1.89545e-07
20.0195	4.37694e-12	0.139985	0.209999	1.80568e-15	4.93773e-16	1.33376e-17
20.0439	4.37694e-12	0.139993	0.209999	1.27059e-25	3.4745e-26	9.38518e-28
20.0684	4.37694e-12	0.139996	0.209999	8.9407e-36	2.44488e-36	6.60401e-38
20.0928	4.37694e-12	0.139998	0.21	6.29125e-46	1.72037e-46	4.647e-48
20.1172	4.37694e-12	0.139999	0.21	4.42692e-56	1.21056e-56	3.26993e-58
20.1416	4.37694e-12	0.14	0.21	3.11506e-66	8.51831e-67	2.30093e-68
20.166	4.37694e-12	0.14	0.21	2.19196e-76	5.99402e-77	1.61908e-78
20.1904	4.37694e-12	0.14	0.21	1.5424e-86	4.21778e-87	1.13929e-88
20.2148	4.37694e-12	0.14	0.21	1.08533e-96	2.9679e-97	8.01676e-99
20.2393	4.37694e-12	0.14	0.21	7.63709e-107	2.0884e-107	5.64111e-109
20.2637	4.37694e-12	0.14	0.21	5.37395e-117	1.46953e-117	3.96944e-119
20.2881	4.37694e-12	0.14	0.21	3.78145e-127	1.03406e-127	2.79315e-129
20.3125	4.37694e-12	0.14	0.21	2.66091e-137	7.27641e-138	1.96547e-139
20.3369	4.37694e-12	0.14	0.21	0	0	0
20.3613	4.37694e-12	0.14	0.21	0	0	0
20.3857	4.37694e-12	0.14	0.21	0	0	0
20.4102	4.37694e-12	0.14	0.21	0	0	0
20.4346	4.37694e-12	0.14	0.21	0	0	0
20.459	4.37694e-12	0.14	0.21	0	0	0
20.4834	4.37694e-12	0.14	0.21	0	0	0
20.5078	4.37694e-12	0.14	0.21	0	0	0
20.5322	4.37694e-12	0.14	0.21	0	0	0
20.5566	4.37694e-12	0.14	0.21	0	0	0
20.5811	4.37694e-12	0.14	0.21	0	0	0
20.6055	4.37694e-12	0.14	0.21	0	0	0
20.6299	4.37694e-12	0.14	0.21	0	0	0
20.6543	4.37694e-12	0.14	0.21	0	0	0
20.6787	4.37694e-12	0.14	0.21	0	0	0
20.7031	4.37694e-12	0.14	0.21	0	0	0
20.7275	4.37694e-12	0.14	0.21	0	0	0
20.752	4.37694e-12	0.14	0.21	0	0	0
20.7764	4.37694e-12	0.14	0.21	0	0	0
20.8008	4.37694e-12	0.14	0.21	0	0	0
20.8252	4.37694e-12	0.14	0.21	0	0	0
20.8496	4.37694e-12	0.14	0.21	0	0	0
20.874	4.37694e-12	0.14	0.21	0	0	0
20.8984	4.37694e-12	0.14	0.21	0	0	0
20.9229	4.37694e-12	0.14	0.21	0	0	0
20.9473	4.37694e-12	0.14	0.21	0	0	0
20.9717	4.37694e-12	0.14	0.21	0	0	0
20.9961	4.37694e-12	0.14	0.21	0	0	0
21.0205	4.37694e-12	0.14	0.21	0	0	0
21.0449	4.37694e-12	0.14	0.21	0	0	0
21.0693	4.37694e-12	0.14	0.21	0	0	0
21.0938	4.37694e-12	0.14	0.21	0	0	0
21.1182	4.37694e-12	0.14	0.21	0	0	0
21.1426	4.37694e-12	0.14	0.21	0	0	0
21.167	4.37694e-12	0.14	0.21	0	0	0
21.1914	4.37694e-12	0.14	0.21	0	0	0
21.2158	4.37694e-12	0.14	0.21	0	0	0
21.2402	4.37694e-12	0.14	0.21	0	0	0
21.2646	4.37694e-12	0.14	0.21	0	0	0
21.2891	4.37694e-12	0.14	0.21	0	0	0
21.3135	4.37694e-12	0.14	0.21	0	0	0
21.3379	4.37694e-12	0.14	0.21	0	0	0
21.3623	4.37694e-12	0.14	0.21	0	0	0
21.3867	4.37694e-12	0.14	0.21	0	0	0
21.4111	4.37694e-12	0.14	0.21	0	0	0
21.4355	4.37694e-12	0.14	0.21	0	0	0
21.46	4.37694e-12	0.14	0.21	0	0	0
21.4844	4.37694e-12	0.14	0.21	0	0	0
21.5088	4.37694e-12	0.14	0.21	0	0	0
21.5332	4.37694e-12	0.14	0.21	0	0	0
21.5576	4.37694e-12	0.14	0.21	0	0	0
21.582	4.37694e-12	0.14	0.21	0	0	0
21.6064	4.37694e-12	0.14	0.21	0	0	0
21.6309	4.37694e-12	0.14	0.21	0	0	0
21.6553	4.37694e-12	0.14	0.21	0	0	0
21.6797	4.37694e-12	0.14	0.21	0	0	0
21.7041	4.37694e-12	0.14	0.21	0	0	0
21.7285	4.37694e-12	0.14	0.21	0	0	0
21.7529	4.37694e-12	0.14	0.21	0	0	0
21.7773	4.37694e-12	0.14	0.21	0	0	0
21.8018	4.37694e-12	0.14	0.21	0	0	0
21.8262	4.37694e-12	0.14	0.21	0	0	0
21.8506	4.37694e-12	0.14	0.21	0	0	0
21.875	4.37694e-12	0.14	0.21	0	0	0
21.8994	4.37694e-12	0.14	0.21	0	0	0
21.9238	4.37694e-12	0.14	0.21	0	0	0
21.9482	4.37694e-12	0.14	0.21	0	0	0
21.9727	4.37694e-12	0.14	0.21	0	0	0
21.9971	4.37694e-12	0.14	0.21	0	0	0
22.0215	4.37694e-12	0.14	0.21	0	0	0
22.0459	4.37694e-12	0.14	0.21	0	0	0
22.0703	4.37694e-12	0.14	0.21	0	0	0
22.0947	4.37694e-12	0.14	0.21	0	0	0
22.1191	4.37694e-12	0.14	0.21	0	0	0
22.1436	4.37694e-12	0.14	0.21	0	0	0
22.168	4.37694e-12	0.14	0.21	0	0	0
22.1924	4.37694e-12	0.14	0.21	0	0	0
22.2168	4.37694e-12	0.14	0.21	0	0	0
22.2412	4.37694e-12	0.14	0.21	0	0	0
22.2656	4.37694e-12	0.14	0.21	0	0	0
22.29	4.37694e-12	0.14	0.21	0	0	0
22.3145	4.37694e-12	0.14	0.21	0	0	0
22.3389	4.37694e-12	0.14	0.21	0	0	0
22.3633	4.37694e-12	0.14	0.21	0	0	0
22.3877	4.37694e-12	0.14	0.21	0	0	0
22.4121	4.37694e-12	0.14	0.21	0	0	0
22.4365	4.37694e-12	0.14	0.21	0	0	0
22.4609	4.37694e-12	0.14	0.21	0	0	0
22.4854	4.37694e-12	0.14	0.21	0	0	0
22.5098	4.37694e-12	0.14	0.21	0	0	0
22.5342	4.37694e-12	0.14	0.21	0	0	0
22.5586	4.37694e-12	0.14	0.21	0	0	0
22.583	4.37694e-12	0.14	0.21	0	0	0
22.6074	4.37694e-12	0.14	0.21	0	0	0
22.6318	4.37694e-12	0.14	0.21	0	0	0
22.6562	4.37694e-12	0.14	0.21	0	0	0
22.6807	4.37694e-12	0.14	0.21	0	0	0
22.7051	4.37694e-12	0.14	0.21	0	0	0
22.7295	4.37694e-12	0.14	0.21	0	0	0
22.7539	4.37694e-12	0.14	0.21	0	0	0
22.7783	4.37694e-12	0.14	0.21	0	0	0
22.8027	4.37694e-12	0.14	0.21	0	0	0
22.8271	4.37694e-12	0.14	0.21	0	0	0
22.8516	4.37694e-12	0.14	0.21	0	0	0
22.876	4.37694e-12	0.14	0.21	0	0	0
22.9004	4.37694e-12	0.14	0.21	0	0	0
22.9248	4.37694e-12	0.14	0.21	0	0	0
22.9492	4.37694e-12	0.14	0.21	0	0	0
22.9736	4.37694e-12	0.14	0.21	0	0	0
22.998	4.37694e-12	0.14	0.21	0	0	0
23.0225	4.37694e-12	0.14	0.21	0	0	0
23.0469	4.37694e-12	0.14	0.21	0	0	0
23.0713	4.37694e-12	0.14	0.21	0	0	0
23.0957	4.37694e-12	0.14	0.21	0	0	0
23.1201	4.37694e-12	0.14	0.21	0	0	0
23.1445	4.37694e-12	0.14	0.21	0	0	0
23.1689	4.37694e-12	0.14	0.21	0	0	0
23.1934	4.37694e-12	0.14	0.21	0	0	0
23.2178	4.37694e-12	0.14	0.21	0	0	0
23.2422	4.37694e-12	0.14	0.21	0	0	0
23.2666	4.37694e-12	0.14	0.21	0	0	0
23.291	4.37694e-12	0.14	0.21	0	0	0
23.3154	4.37694e-12	0.14	0.21	0	0	0
23.3398	4.37694e-12	0.14	0.21	0	0	0
23.3643	4.37694e-12	0.14	0.21	0	0	0
23.3887	4.37694e-12	0.14	0.21	0	0	0
23.4131	4.37694e-12	0.14	0.21	0	0	0
23.4375	4.37694e-12	0.14	0.21	0	0	0
23.4619	4.37694e-12	0.14	0.21	0	0	0
23.4863	4.37694e-12	0.14	0.21	0	0	0
23.5107	4.37694e-12	0.14	0.21	0	0	0
23.5352	4.37694e-12	0.14	0.21	0	0	0
23.5596	4.37694e-12	0.14	0.21	0	0	0
23.584	4.37694e-12	0.14	0.21	0	0	0
23.6084	4.37694e-12	0.14	0.21	0	0	0
23.6328	4.37694e-12	0.14	0.21	0	0	0
23.6572	4.37694e-12	0.14	0.21	0	0	0
23.6816	4.37694e-12	0.14	0.21	0	0	0
23.7061	4.37694e-12	0.14	0.21	0	0	0
23.7305	4.37694e-12	0.14	0.21	0	0	0
23.7549	4.37694e-12	0.14	0.21	0	0	0
23.7793	4.37694e-12	0.14	0.21	0	0	0
23.8037	4.37694e-12	0.14	0.21	0	0	0
23.8281	4.37694e-12	0.14	0.21	0	0	0
23.8525	4.37694e-12	0.14	0.21	0	0	0
23.877	4.37694e-12	0.14	0.21	0	0	0
23.9014	4.37694e-12	0.14	0.21	0	0	0
23.9258	4.37694e-12	0.14	0.21	0	0	0
23.9502	4.37694e-12	0.14	0.21	0	0	0
23.9746	4.37694e-12	0.14	0.21	0	0	0
23.999	4.37694e-12	0.14	0.21	0	0	0
24.0234	4.37694e-12	0.14	0.21	0	0	0
24.0479	4.37694e-12	0.14	0.21	0	0	0
24.0723	4.37694e-12	0.14	0.21	0	0	0
24.0967	4.37694e-12	0.14	0.21	0	0	0
24.1211	4.37694e-12	0.14	0.21	0	0	0
24.1455	4.37694e-12	0.14	0.21	0	0	0
24.1699	4.37694e-12	0.14	0.21	0	0	0
24.1943	4.37694e-12	0.14	0.21	0	0	0
24.2188	4.37694e-12	0.14	0.21	0	0	0
24.2432	4.37694e-12	0.14	0.21	0	0	0
24.2676	4.37694e-12	0.14	0.21	0	0	0
24.292	4.37694e-12	0.14	0.21	0	0	0
24.3164	4.37694e-12	0.14	0.21	0	0	0
24.3408	4.37694e-12	0.14	0.21	0	0	0
24.3652	4.37694e-12	0.14	0.21	0	0	0
24.3896	4.37694e-12	0.14	0.21	0	0	0
24.4141	4.37694e-12	0.14	0.21	0	0	0
24.4385	4.37694e-12	0.14	0.21	0	0	0
24.4629	4.37694e-12	0.14	0.21	0	0	0
24.4873	4.37694e-12	0.14	0.21	0	0	0
24.5117	4.37694e-12	0.14	0.21	0	0	0
24.5361	4.37694e-12	0.14	0.21	0	0	0
24.5605	4.37694e-12	0.14	0.21	0	0	0
24.585	4.37694e-12	0.14	0.21	0	0	0
24.6094	4.37694e-12	0.14	0.21	0	0	0
24.6338	4.37694e-12	0.14	0.21	0	0	0
24.6582	4.37694e-12	0.14	0.21	0	0	0
24.6826	4.37694e-12	0.14	0.21	0	0	0
24.707	4.37694e-12	0.14	0.21	0	0	0
24.7314	4.37694e-12	0.14	0.21	0	0	0
24.7559	4.37694e-12	0.14	0.21	0	0	0
24.7803	4.37694e-12	0.14	0.21	0	0	0
24.8047	4.37694e-12	0.14	0.21	0	0	0
24.8291	4.37694e-12	0.14	0.21	0	0	0
24.8535	4.37694e-12	0.14	0.21	0	0	0
24.8779	4.37694e-12	0.14	0.21	0	0	0
24.9023	4.37694e-12	0.14	0.21	0	0	0
24.9268	4.37694e-12	0.14	0.21	0	0	0
24.9512	4.37694e-12	0.14	0.21	0	0	0
24.9756	4.37694e-12	0.14	0.21	0	0	0
25	4.37694e-12	0.14	0.21	0	0	0
