k	momdis_zero	momdis_pin	momdis_thermal	momdis_gauss
-128.6796	-7.07008e-06	4.132595e-42	-2.663275e-06	0
-128.554	-7.07008e-06	4.534276e-42	-2.663275e-06	0
-128.4283	-7.07008e-06	4.974999e-42	-2.663275e-06	0
-128.3026	-7.07008e-06	5.45856e-42	-2.663275e-06	0
-128.177	-7.07008e-06	5.989123e-42	-2.663275e-06	0
-128.0513	-7.07008e-06	6.571255e-42	-2.663274e-06	0
-127.9257	-7.07008e-06	7.209969e-42	-2.663274e-06	0
-127.8	-7.07008e-06	7.910765e-42	-2.663274e-06	0
-127.6743	-7.07008e-06	8.679677e-42	-2.663273e-06	0
-127.5487	-7.07008e-06	9.523326e-42	-2.663273e-06	0
-127.423	-7.07008e-06	1.044898e-41	-2.663272e-06	0
-127.2973	-7.07008e-06	1.14646e-41	-2.663272e-06	0
-127.1717	-7.07008e-06	1.257894e-41	-2.663271e-06	0
-127.046	-7.07008e-06	1.380159e-41	-2.66327e-06	0
-126.9203	-7.07008e-06	1.514307e-41	-2.663269e-06	0
-126.7947	-7.07008e-06	1.661495e-41	-2.663268e-06	0
-126.669	-7.07008e-06	1.82299e-41	-2.663268e-06	0
-126.5434	-7.07008e-06	2.000181e-41	-2.663267e-06	0
-126.4177	-7.07008e-06	2.194595e-41	-2.663266e-06	0
-126.292	-7.07008e-06	2.407906e-41	-2.663265e-06	0
-126.1664	-7.07008e-06	2.64195e-41	-2.663263e-06	0
-126.0407	-7.07008e-06	2.898743e-41	-2.663262e-06	0
-125.915	-7.07008e-06	3.180495e-41	-2.663261e-06	0
-125.7894	-7.07008e-06	3.489634e-41	-2.66326e-06	0
-125.6637	-7.07008e-06	3.82882e-41	-2.663258e-06	0
-125.538	-7.07008e-06	4.200974e-41	-2.663257e-06	0
-125.4124	-7.07008e-06	4.609301e-41	-2.663255e-06	0
-125.2867	-7.07008e-06	5.057317e-41	-2.663254e-06	0
-125.1611	-7.07008e-06	5.548879e-41	-2.663252e-06	0
-125.0354	-7.07008e-06	6.08822e-41	-2.66325e-06	0
-124.9097	-7.07008e-06	6.679984e-41	-2.663249e-06	0
-124.7841	-7.07008e-06	7.329266e-41	-2.663247e-06	0
-124.6584	-7.07008e-06	8.041658e-41	-2.663245e-06	0
-124.5327	-7.07008e-06	8.823292e-41	-2.663243e-06	0
-124.4071	-7.07008e-06	9.680901e-41	-2.663241e-06	0
-124.2814	-7.07008e-06	1.062187e-40	-2.663239e-06	0
-124.1557	-7.07008e-06	1.165429e-40	-2.663237e-06	0
-124.0301	-7.07008e-06	1.278707e-40	-2.663235e-06	0
-123.9044	-7.07008e-06	1.402995e-40	-2.663233e-06	0
-123.7788	-7.07008e-06	1.539364e-40	-2.66323e-06	0
-123.6531	-7.07008e-06	1.688987e-40	-2.663228e-06	0
-123.5274	-7.07008e-06	1.853153e-40	-2.663226e-06	0
-123.4018	-7.07008e-06	2.033277e-40	-2.663223e-06	0
-123.2761	-7.07008e-06	2.230907e-40	-2.663221e-06	0
-123.1504	-7.07008e-06	2.447747e-40	-2.663218e-06	0
-123.0248	-7.07008e-06	2.685664e-40	-2.663216e-06	0
-122.8991	-7.07008e-06	2.946706e-40	-2.663213e-06	0
-122.7734	-7.07008e-06	3.23312e-40	-2.66321e-06	0
-122.6478	-7.07008e-06	3.547374e-40	-2.663207e-06	0
-122.5221	-7.07008e-06	3.892172e-40	-2.663204e-06	0
-122.3964	-7.07008e-06	4.270484e-40	-2.663201e-06	0
-122.2708	-7.07008e-06	4.685568e-40	-2.663198e-06	0
-122.1451	-7.07008e-06	5.140996e-40	-2.663195e-06	0
-122.0195	-7.07008e-06	5.640692e-40	-2.663192e-06	0
-121.8938	-7.07008e-06	6.188957e-40	-2.663189e-06	0
-121.7681	-7.07008e-06	6.790512e-40	-2.663186e-06	0
-121.6425	-7.07008e-06	7.450538e-40	-2.663183e-06	0
-121.5168	-7.07008e-06	8.174717e-40	-2.663179e-06	0
-121.3911	-7.07008e-06	8.969285e-40	-2.663176e-06	0
-121.2655	-7.07008e-06	9.841083e-40	-2.663172e-06	0
-121.1398	-7.07008e-06	1.079762e-39	-2.663169e-06	0
-121.0141	-7.07008e-06	1.184713e-39	-2.663165e-06	0
-120.8885	-7.07008e-06	1.299865e-39	-2.663161e-06	0
-120.7628	-7.07008e-06	1.426209e-39	-2.663158e-06	0
-120.6372	-7.07008e-06	1.564834e-39	-2.663154e-06	0
-120.5115	-7.07008e-06	1.716933e-39	-2.66315e-06	0
-120.3858	-7.07008e-06	1.883816e-39	-2.663146e-06	0
-120.2602	-7.07008e-06	2.06692e-39	-2.663142e-06	0
-120.1345	-7.07008e-06	2.26782e-39	-2.663138e-06	0
-120.0088	-7.07008e-06	2.488248e-39	-2.663134e-06	0
-119.8832	-7.07008e-06	2.730102e-39	-2.66313e-06	0
-119.7575	-7.07008e-06	2.995463e-39	-2.663126e-06	0
-119.6318	-7.07008e-06	3.286616e-39	-2.663121e-06	0
-119.5062	-7.07008e-06	3.606069e-39	-2.663117e-06	0
-119.3805	-7.07008e-06	3.956573e-39	-2.663112e-06	0
-119.2549	-7.07008e-06	4.341145e-39	-2.663108e-06	0
-119.1292	-7.07008e-06	4.763096e-39	-2.663103e-06	0
-119.0035	-7.07008e-06	5.22606e-39	-2.663099e-06	0
-118.8779	-7.07008e-06	5.734024e-39	-2.663094e-06	0
-118.7522	-7.07008e-06	6.291361e-39	-2.663089e-06	0
-118.6265	-7.07008e-06	6.90287e-39	-2.663084e-06	0
-118.5009	-7.07008e-06	7.573816e-39	-2.66308e-06	0
-118.3752	-7.07008e-06	8.309978e-39	-2.663075e-06	0
-118.2495	-7.07008e-06	9.117692e-39	-2.66307e-06	0
-118.1239	-7.07008e-06	1.000392e-38	-2.663065e-06	0
-117.9982	-7.07008e-06	1.097628e-38	-2.663059e-06	0
-117.8726	-7.07008e-06	1.204315e-38	-2.663054e-06	0
-117.7469	-7.07008e-06	1.321373e-38	-2.663049e-06	0
-117.6212	-7.07008e-06	1.449808e-38	-2.663044e-06	0
-117.4956	-7.07008e-06	1.590726e-38	-2.663038e-06	0
-117.3699	-7.07008e-06	1.745342e-38	-2.663033e-06	0
-117.2442	-7.07008e-06	1.914986e-38	-2.663027e-06	0
-117.1186	-7.07008e-06	2.101119e-38	-2.663022e-06	0
-116.9929	-7.07008e-06	2.305344e-38	-2.663016e-06	0
-116.8672	-7.07008e-06	2.52942e-38	-2.66301e-06	0
-116.7416	-7.07008e-06	2.775275e-38	-2.663004e-06	0
-116.6159	-7.07008e-06	3.045026e-38	-2.662998e-06	0
-116.4903	-7.07008e-06	3.340997e-38	-2.662993e-06	0
-116.3646	-7.07008e-06	3.665736e-38	-2.662987e-06	0
-116.2389	-7.07008e-06	4.022039e-38	-2.66298e-06	0
-116.1133	-7.07008e-06	4.412974e-38	-2.662974e-06	0
-115.9876	-7.07008e-06	4.841907e-38	-2.662968e-06	0
-115.8619	-7.07008e-06	5.312532e-38	-2.662962e-06	0
-115.7363	-7.07008e-06	5.8289e-38	-2.662955e-06	0
-115.6106	-7.07008e-06	6.395459e-38	-2.662949e-06	0
-115.4849	-7.07008e-06	7.017086e-38	-2.662943e-06	0
-115.3593	-7.07008e-06	7.699134e-38	-2.662936e-06	0
-115.2336	-7.07008e-06	8.447476e-38	-2.662929e-06	0
-115.108	-7.07008e-06	9.268556e-38	-2.662923e-06	0
-114.9823	-7.07008e-06	1.016944e-37	-2.662916e-06	0
-114.8566	-7.07008e-06	1.115789e-37	-2.662909e-06	0
-114.731	-7.07008e-06	1.224242e-37	-2.662902e-06	0
-114.6053	-7.07008e-06	1.343236e-37	-2.662895e-06	0
-114.4796	-7.07008e-06	1.473796e-37	-2.662888e-06	0
-114.354	-7.07008e-06	1.617047e-37	-2.662881e-06	0
-114.2283	-7.07008e-06	1.774221e-37	-2.662874e-06	0
-114.1026	-7.07008e-06	1.946672e-37	-2.662866e-06	0
-113.977	-7.07008e-06	2.135885e-37	-2.662859e-06	0
-113.8513	-7.07008e-06	2.343489e-37	-2.662852e-06	0
-113.7257	-7.07008e-06	2.571272e-37	-2.662844e-06	0
-113.6	-7.07008e-06	2.821195e-37	-2.662837e-06	0
-113.4743	-7.07008e-06	3.09541e-37	-2.662829e-06	0
-113.3487	-7.07008e-06	3.396278e-37	-2.662821e-06	0
-113.223	-7.07008e-06	3.72639e-37	-2.662813e-06	0
-113.0973	-7.07008e-06	4.088589e-37	-2.662806e-06	0
-112.9717	-7.07008e-06	4.485992e-37	-2.662798e-06	0
-112.846	-7.07008e-06	4.922023e-37	-2.66279e-06	0
-112.7203	-7.07008e-06	5.400434e-37	-2.662782e-06	0
-112.5947	-7.07008e-06	5.925347e-37	-2.662773e-06	0
-112.469	-7.07008e-06	6.50128e-37	-2.662765e-06	0
-112.3434	-7.07008e-06	7.133192e-37	-2.662757e-06	0
-112.2177	-7.07008e-06	7.826526e-37	-2.662748e-06	0
-112.092	-7.07008e-06	8.58725e-37	-2.66274e-06	0
-111.9664	-7.07008e-06	9.421915e-37	-2.662731e-06	0
-111.8407	-7.07008e-06	1.033771e-36	-2.662723e-06	0
-111.715	-7.07008e-06	1.134252e-36	-2.662714e-06	0
-111.5894	-7.07008e-06	1.244499e-36	-2.662705e-06	0
-111.4637	-7.07008e-06	1.365462e-36	-2.662696e-06	0
-111.338	-7.07008e-06	1.498182e-36	-2.662688e-06	0
-111.2124	-7.07008e-06	1.643803e-36	-2.662679e-06	0
-111.0867	-7.07008e-06	1.803577e-36	-2.662669e-06	0
-110.9611	-7.07008e-06	1.978882e-36	-2.66266e-06	0
-110.8354	-7.07008e-06	2.171226e-36	-2.662651e-06	0
-110.7097	-7.07008e-06	2.382265e-36	-2.662642e-06	0
-110.5841	-7.07008e-06	2.613817e-36	-2.662632e-06	0
-110.4584	-7.07008e-06	2.867875e-36	-2.662623e-06	0
-110.3327	-7.07008e-06	3.146627e-36	-2.662613e-06	0
-110.2071	-7.07008e-06	3.452474e-36	-2.662604e-06	0
-110.0814	-7.07008e-06	3.788048e-36	-2.662594e-06	0
-109.9557	-7.07008e-06	4.156239e-36	-2.662584e-06	0
-109.8301	-7.07008e-06	4.560218e-36	-2.662574e-06	0
-109.7044	-7.07008e-06	5.003463e-36	-2.662564e-06	0
-109.5788	-7.07008e-06	5.489791e-36	-2.662554e-06	0
-109.4531	-7.07008e-06	6.023389e-36	-2.662544e-06	0
-109.3274	-7.07008e-06	6.608851e-36	-2.662534e-06	0
-109.2018	-7.07008e-06	7.25122e-36	-2.662523e-06	0
-109.0761	-7.07008e-06	7.956025e-36	-2.662513e-06	0
-108.9504	-7.07008e-06	8.729337e-36	-2.662502e-06	0
-108.8248	-7.07008e-06	9.577812e-36	-2.662492e-06	0
-108.6991	-7.07008e-06	1.050876e-35	-2.662481e-06	0
-108.5734	-7.07008e-06	1.153019e-35	-2.66247e-06	0
-108.4478	-7.07008e-06	1.26509e-35	-2.66246e-06	0
-108.3221	-7.07008e-06	1.388055e-35	-2.662449e-06	0
-108.1965	-7.07008e-06	1.522971e-35	-2.662438e-06	0
-108.0708	-7.07008e-06	1.671001e-35	-2.662427e-06	0
-107.9451	-7.07008e-06	1.83342e-35	-2.662415e-06	0
-107.8195	-7.07008e-06	2.011625e-35	-2.662404e-06	0
-107.6938	-7.07008e-06	2.207151e-35	-2.662393e-06	0
-107.5681	-7.07008e-06	2.421682e-35	-2.662381e-06	0
-107.4425	-7.07008e-06	2.657066e-35	-2.66237e-06	0
-107.3168	-7.07008e-06	2.915327e-35	-2.662358e-06	0
-107.1911	-7.07008e-06	3.198692e-35	-2.662346e-06	0
-107.0655	-7.07008e-06	3.509599e-35	-2.662334e-06	0
-106.9398	-7.07008e-06	3.850726e-35	-2.662323e-06	0
-106.8142	-7.07008e-06	4.22501e-35	-2.662311e-06	0
-106.6885	-7.07008e-06	4.635673e-35	-2.662298e-06	0
-106.5628	-7.07008e-06	5.086252e-35	-2.662286e-06	0
-106.4372	-7.07008e-06	5.580626e-35	-2.662274e-06	0
-106.3115	-7.07008e-06	6.123053e-35	-2.662262e-06	0
-106.1858	-7.07008e-06	6.718203e-35	-2.662249e-06	0
-106.0602	-7.07008e-06	7.3712e-35	-2.662237e-06	0
-105.9345	-7.07008e-06	8.087667e-35	-2.662224e-06	0
-105.8088	-7.07008e-06	8.873774e-35	-2.662211e-06	0
-105.6832	-7.07008e-06	9.736289e-35	-2.662198e-06	0
-105.5575	-7.07008e-06	1.068264e-34	-2.662185e-06	0
-105.4318	-7.07008e-06	1.172097e-34	-2.662172e-06	0
-105.3062	-7.07008e-06	1.286023e-34	-2.662159e-06	0
-105.1805	-7.07008e-06	1.411022e-34	-2.662146e-06	0
-105.0549	-7.07008e-06	1.548171e-34	-2.662133e-06	0
-104.9292	-7.07008e-06	1.69865e-34	-2.662119e-06	0
-104.8035	-7.07008e-06	1.863756e-34	-2.662106e-06	0
-104.6779	-7.07008e-06	2.04491e-34	-2.662092e-06	0
-104.5522	-7.07008e-06	2.243671e-34	-2.662078e-06	0
